genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
CD24,True,Plasma cells,Mesoderm,True,0.0,0.194233,False,0.0,0.0,9606,Immune system,0.039
CD24,True,B cells,Mesoderm,True,0.370968,0.188498,False,0.0,0.0,9606,Immune system,0.039
CD24,True,Embryonic stem cells,Epiblast,True,0.0,0.192043,False,0.0,0.0,9606,Zygote,0.039
CD24,True,Tuft cells,Endoderm,False,0.0,0.0,True,1.0,0.399371,9606,GI tract,0.322
CD24,True,Keratinocytes,Mesoderm,True,0.6,0.190761,False,0.0,0.0,9606,Skin,0.039
CD24,False,Parietal cells,Endoderm,True,0.0,0.192043,False,0.0,0.0,9606,GI tract,0.039
CD24,True,Cholangiocytes,Endoderm,True,0.64,0.181264,False,0.0,0.0,9606,Liver,0.039
CD24,True,Neutrophils,Mesoderm,True,0.0,0.192828,False,0.0,0.0,9606,Immune system,0.039
CD27,True,Plasma cells,Mesoderm,True,0.722222,0.0148923,True,0.0,0.0157854,9606,Immune system,0.018
CD27,True,B cells memory,Mesoderm,True,0.0,0.0228697,True,0.0,0.0157844,9606,Immune system,0.018
CD27,True,Thymocytes,Endoderm,True,0.0,0.0228697,True,0.0,0.0157844,9606,Thymus,0.018
CD27,False,T memory cells,Mesoderm,True,0.365854,0.0184069,True,0.259375,0.010678,9606,Immune system,0.018
CD27,False,T cytotoxic cells,Mesoderm,True,0.0,0.022884,True,0.0,0.0157844,9606,Immune system,0.018
CD27,True,B cells,Mesoderm,True,0.112903,0.0210863,True,0.0,0.0160501,9606,Immune system,0.018
CD27,True,NK cells,Mesoderm,True,0.0,0.0234124,True,0.0106383,0.0158156,9606,Immune system,0.018
B3GAT1,False,Purkinje fiber cells,Mesoderm,True,0.0,0.00281955,True,0.0,0.016811,9606,Heart,0.014
B3GAT1,False,B cells,Mesoderm,True,0.0,0.0028754,True,0.0,0.017094,9606,Immune system,0.014
CD72,True,B cells memory,Mesoderm,True,0.0,0.0018797,True,0.0,0.00282323,9606,Immune system,0.003
CD72,True,B cells naive,Mesoderm,True,0.0,0.00188857,True,0.0,0.00282323,9606,Immune system,0.003
CD72,True,B cells,Mesoderm,True,0.0967742,0.0,True,0.0581395,0.00189209,9606,Immune system,0.003
IRF4,False,T helper cells,Mesoderm,True,0.0,0.00845865,True,0.0,0.000641643,9606,Immune system,0.003
IRF4,False,B cells,Mesoderm,True,0.0,0.0207668,True,0.00387597,0.0206825,9606,Immune system,0.02
IRF4,True,Plasma cells,Mesoderm,True,0.0,0.00855513,True,0.0,0.000641684,9606,Immune system,0.003
PWWP3A,False,B cells,Mesoderm,True,0.0,0.0207668,True,0.00387597,0.0206825,9606,Immune system,0.02
PAX5,True,B cells memory,Mesoderm,True,0.0,0.00156642,True,0.0,0.00352903,9606,Immune system,0.003
PAX5,True,B cells,Mesoderm,True,0.0483871,0.000638978,True,0.182171,0.000521955,9606,Immune system,0.003
JCHAIN,False,B cells,Mesoderm,True,0.306452,0.0444089,True,0.251938,0.0039799,9606,Immune system,0.017
JCHAIN,True,Plasma cells,Mesoderm,True,0.833333,0.0405577,True,1.0,0.00802105,9606,Immune system,0.017
JCHAIN,True,Plasmacytoid dendritic cells,Mesoderm,True,1.0,0.0429022,True,0.0,0.00809508,9606,Immune system,0.017
MZB1,False,B cells,Mesoderm,True,0.580645,0.027476,True,0.844961,0.00704639,9606,Immune system,0.025
MZB1,True,Plasmacytoid dendritic cells,Mesoderm,True,0.954545,0.0318612,True,0.4,0.0204305,9606,Immune system,0.025
MZB1,True,Plasma cells,Mesoderm,True,0.972222,0.0275665,True,1.0,0.0208547,9606,Immune system,0.025
LY6D,True,B cells,Mesoderm,True,0.0,0.00127796,True,0.906977,0.0216611,9606,Immune system,0.03
FCMR,True,B cells,Mesoderm,True,0.112903,0.0115016,True,0.406977,0.000913421,9606,Immune system,0.009
BANK1,True,B cells memory,Mesoderm,True,0.0,0.00845865,True,0.0,0.00513314,9606,Immune system,0.006
BANK1,True,B cells naive,Mesoderm,True,0.533333,0.00598048,True,0.0,0.00513314,9606,Immune system,0.006
BANK1,True,B cells,Mesoderm,True,0.225806,0.00415335,True,0.232558,0.00130489,9606,Immune system,0.006
EDEM1,False,B cells,Mesoderm,True,0.0,0.00798722,True,0.232558,0.0410387,9606,Immune system,0.038
VPREB3,True,B cells,Mesoderm,True,0.629032,0.00479233,True,0.0,0.0,9606,Immune system,0.011
VPREB3,True,B cells naive,Mesoderm,True,0.533333,0.0144791,True,0.0,0.0,9606,Immune system,0.011
VPREB3,True,B cells memory,Mesoderm,True,0.0,0.0169173,True,0.0,0.0,9606,Immune system,0.011
Q3U1X7,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
A0A068BD53,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
A0JNW8,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
E9Q479,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
Q496U2,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
A0A068BGW6,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
O35424,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
Q496U1,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
A0A494BB12,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
Q3T9T7,True,B cells,Mesoderm,False,0.0,0.0,True,0.391473,0.00274026,10090,Immune system,0.007
POU2AF1,True,B cells,Mesoderm,True,0.0967742,0.0057508,True,0.51938,0.000521955,9606,Immune system,0.01
CRELD2,False,B cells,Mesoderm,True,0.0483871,0.0984026,True,0.232558,0.0533699,9606,Immune system,0.065
DERL3,True,Plasmacytoid dendritic cells,Mesoderm,True,0.772727,0.0287066,True,0.0,0.00443302,9606,Immune system,0.01
DERL3,False,B cells,Mesoderm,True,0.0483871,0.0335463,True,0.186047,0.00137013,9606,Immune system,0.01
Q80ZE3,False,B cells,Mesoderm,False,,,True,,,10090,Immune system,0.002
RALGPS2,False,B cells,Mesoderm,True,0.0483871,0.0226837,True,0.0,0.0,9606,Immune system,0.048
RALGPS2,True,B cells memory,Mesoderm,True,0.0,0.023183,True,0.0,0.0,9606,Immune system,0.048
RALGPS2,True,B cells naive,Mesoderm,True,0.0,0.0232924,True,0.0,0.0,9606,Immune system,0.048
RALGPS2,False,Cajal-Retzius cells,Ectoderm,True,0.0,0.023183,True,0.0,0.0,9606,Brain,0.048
FCHSD2,False,B cells,Mesoderm,True,0.0,0.00159744,True,0.00387597,0.002936,9606,Immune system,0.003
FCHSD2,False,Interneurons,Ectoderm,True,0.0,0.00156642,True,0.0481283,0.00240291,9606,Brain,0.003
POLD4,False,B cells,Mesoderm,True,0.0,0.0,True,0.48062,0.0724865,9606,Immune system,0.065
CMAHP,True,Plasmacytoid dendritic cells,Mesoderm,False,0.0,0.0,True,0.3,0.0038548,9606,Immune system,0.003
CMAHP,False,B cells,Mesoderm,False,0.0,0.0,True,0.0852713,0.00287075,9606,Immune system,0.003
TNFRSF17,False,B cells,Mesoderm,True,0.0483871,0.00926518,True,0.0,0.0,9606,Immune system,0.005
TNFRSF17,True,Plasma cells,Mesoderm,True,0.777778,0.00126743,True,0.0,0.0,9606,Immune system,0.005
TNFRSF17,True,B cells memory,Mesoderm,True,0.0,0.0100251,True,0.0,0.0,9606,Immune system,0.005
HVCN1,False,B cells,Mesoderm,True,0.0645161,0.0115016,True,0.290698,0.00919945,9606,Immune system,0.014
HVCN1,False,Spermatozoa,Mesoderm,True,0.0,0.0125313,True,0.0,0.0138595,9606,Reproductive,0.014
Q9QXE4,False,B cells,Mesoderm,False,,,True,,,10090,Immune system,0.014
FCRLA,False,B cells,Mesoderm,True,0.112903,0.000958466,True,0.55814,0.00254453,9606,Immune system,0.012
EDEM2,False,B cells,Mesoderm,True,0.016129,0.0057508,True,0.22093,0.0386246,9606,Immune system,0.037
BLNK,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000630915,True,1.0,0.0184388,9606,Immune system,0.017
BLNK,False,B cells,Mesoderm,True,0.016129,0.000319489,True,0.387597,0.0135056,9606,Immune system,0.017
Q31150,False,B cells,Mesoderm,False,0.0,0.0,True,0.174419,0.00424088,10090,Immune system,0.006
B2RST7,False,B cells,Mesoderm,False,0.0,0.0,True,0.174419,0.00424088,10090,Immune system,0.006
Q9QWV1,False,B cells,Mesoderm,False,0.0,0.0,True,0.174419,0.00424088,10090,Immune system,0.006
TXNDC11,False,B cells,Mesoderm,True,0.0,0.00543131,True,0.0,0.0,9606,Immune system,0.011
BTLA,False,B cells,Mesoderm,True,0.0,0.000319489,True,0.0348837,0.000978665,9606,Immune system,0.001
BTLA,True,Dendritic cells,Mesoderm,True,0.0,0.000328407,True,0.357143,0.000579039,9606,Immune system,0.001
SMAP2,False,B cells,Mesoderm,True,0.0483871,0.0325879,True,0.0,0.0,9606,Immune system,0.053
SCD,True,Hepatocytes,Endoderm,True,0.216216,0.081458,False,0.0,0.0,9606,Liver,0.022
SCD,True,Pulmonary alveolar type II cells,Endoderm,False,,,True,,,9606,Lungs,0.036
SCD,False,B cells,Mesoderm,False,,,True,,,9606,Immune system,0.036
TENT5C,False,B cells,Mesoderm,False,0.016129,0.0408946,False,0.178295,0.0137666,9606,Immune system,0.02
FKBP11,False,B cells,Mesoderm,True,0.0806452,0.028754,True,0.162791,0.0282508,9606,Immune system,0.031
SEC61A1,False,B cells,Mesoderm,True,0.0322581,0.0693291,True,0.0,0.0,9606,Immune system,0.04
SPCS3,False,B cells,Mesoderm,True,0.0645161,0.158147,True,0.0,0.0,9606,Immune system,0.069
SPIB,True,B cells naive,Mesoderm,True,0.0,0.00881335,True,0.0,0.0,9606,Immune system,0.01
SPIB,False,B cells,Mesoderm,True,0.0967742,0.00702875,True,0.0,0.0,9606,Immune system,0.01
SPIB,True,Plasmacytoid dendritic cells,Mesoderm,True,0.5,0.00536278,True,0.0,0.0,9606,Immune system,0.01
SPIB,True,B cells memory,Mesoderm,True,0.0,0.00877193,True,0.0,0.0,9606,Immune system,0.01
SPIB,True,Microfold cells,Endoderm,True,0.0,0.00877193,True,0.0,0.0,9606,GI tract,0.01
EAF2,True,Plasma cells,Mesoderm,True,0.638889,0.0237643,True,1.0,0.00333676,9606,Immune system,0.009
EAF2,True,B cells naive,Mesoderm,True,0.133333,0.0302172,True,0.0,0.00340071,9606,Immune system,0.009
EAF2,False,B cells,Mesoderm,True,0.0967742,0.029393,True,0.189922,0.000260977,9606,Immune system,0.009
CXCR4,True,T helper cells,Mesoderm,True,0.0,0.198308,True,0.0,0.0087905,9606,Immune system,0.04
CXCR4,True,Dendritic cells,Mesoderm,True,0.455782,0.185878,True,0.047619,0.00868558,9606,Immune system,0.04
CXCR4,True,Plasmacytoid dendritic cells,Mesoderm,True,0.727273,0.194637,True,0.05,0.00873755,9606,Immune system,0.04
CXCR4,True,Natural killer T cells,Mesoderm,True,0.0,0.198308,True,0.0,0.0087905,9606,Immune system,0.04
CXCR4,True,Cardiomyocytes,Mesoderm,True,0.0,0.198308,True,0.0,0.00882448,9606,Heart,0.04
CXCR4,False,Myocytes,Mesoderm,True,0.0,0.198308,True,0.0,0.00879558,9606,Skeletal muscle,0.04
CXCR4,True,NK cells,Mesoderm,True,0.554054,0.189865,True,0.0531915,0.00852108,9606,Immune system,0.04
CXCR4,False,Pancreatic progenitor cells,Endoderm,True,0.0,0.198308,True,0.0,0.0087905,9606,Pancreas,0.04
CXCR4,True,Plasma cells,Mesoderm,True,0.361111,0.196451,True,0.0,0.00879107,9606,Immune system,0.04
CXCR4,True,T cells,Mesoderm,True,0.6917,0.155835,True,0.0233645,0.0085876,9606,Immune system,0.04
CXCR4,True,Platelets,Mesoderm,True,0.25,0.198243,True,0.0,0.0087922,9606,Blood,0.04
CXCR4,True,Megakaryocytes,Mesoderm,True,0.0,0.198308,True,0.0,0.0087905,9606,Immune system,0.04
CXCR4,True,Thymocytes,Endoderm,True,0.0,0.198308,True,0.0,0.0087905,9606,Thymus,0.04
CXCR4,True,B cells,Mesoderm,True,0.83871,0.185623,True,0.0620155,0.00789457,9606,Immune system,0.04
CXCR4,True,Satellite cells,Mesoderm,True,0.0,0.198308,True,0.0,0.00879445,9606,Skeletal muscle,0.04
CXCR4,True,Mast cells,Mesoderm,True,0.0,0.198807,True,0.0,0.00881199,9606,Immune system,0.04
CXCR4,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.198308,True,0.0,0.00880859,9606,Bone,0.04
CXCR4,True,Monocytes,Mesoderm,True,0.269231,0.197726,True,0.666667,0.00866384,9606,Immune system,0.04
BIRC3,False,B cells,Mesoderm,True,0.177419,0.0814696,True,0.0658915,0.0140275,9606,Immune system,0.026
BIRC3,True,B cells naive,Mesoderm,True,0.533333,0.0812087,True,0.0,0.0148861,9606,Immune system,0.026
IGLC2,True,B cells,Mesoderm,True,0.612903,0.0338658,True,0.771318,0.00195733,9606,Immune system,0.022
IGLC2,True,Plasma cells,Mesoderm,True,0.833333,0.0361217,True,1.0,0.0146304,9606,Immune system,0.022
IGLC3,True,B cells,Mesoderm,True,0.33871,0.0204473,True,0.806202,0.00371893,9606,Immune system,0.02
IGLC3,True,Plasma cells,Mesoderm,True,0.722222,0.0186945,True,1.0,0.0169405,9606,Immune system,0.02
IGLC1,False,B cells,Mesoderm,True,0.0,0.0,True,0.48062,0.0017616,9606,Immune system,0.008
IL21R,False,Microglia,Ectoderm,True,0.0,0.0,True,0.125,0.0128755,9606,Brain,0.013
IL21R,False,B cells,Mesoderm,True,0.0,0.0,True,0.0426357,0.0155934,9606,Immune system,0.013
IL21R,True,Megakaryocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0160411,9606,Immune system,0.013
IGKC,True,Plasma cells,Mesoderm,True,1.0,0.153359,True,1.0,0.0534523,9606,Immune system,0.072
IGKC,True,B cells naive,Mesoderm,True,1.0,0.158955,True,0.0,0.053513,9606,Immune system,0.072
IGKC,True,B cells memory,Mesoderm,True,0.0,0.162907,True,0.0,0.053513,9606,Immune system,0.072
IGKC,False,B cells,Mesoderm,True,0.83871,0.149521,True,0.976744,0.0379722,9606,Immune system,0.072
IGLV1-51,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV10-54,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV1-40,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV1-50,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV1-47,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV1-44,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV1-36,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
IGLV11-55,False,B cells,Mesoderm,False,0.0,0.0,True,0.244186,6.52443e-05,9606,Immune system,0.003
VPREB1,True,B cells,Mesoderm,True,0.419355,0.000958466,True,0.0,0.0,9606,Immune system,0.003
P13373,True,B cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
IRAG2,True,B cells,Mesoderm,True,0.0806452,0.000958466,True,0.22093,0.0125922,9606,Immune system,0.015
IRAG2,True,Tuft cells,Endoderm,True,0.0,0.00250627,True,1.0,0.0152196,9606,GI tract,0.015
KLHL6,True,B cells,Mesoderm,True,0.0322581,0.000319489,True,0.135659,0.0140928,9606,Immune system,0.014
SLAMF6,False,B cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.003
SLAMF6,True,NK cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.003
NIBAN3,True,B cells,Mesoderm,True,0.145161,0.00511182,True,0.135659,6.52443e-05,9606,Immune system,0.003
NIBAN3,True,Plasmacytoid dendritic cells,Mesoderm,True,0.636364,0.00347003,True,0.0,0.00231288,9606,Immune system,0.003
BST1,True,B cells,Mesoderm,True,0.0,0.00638978,True,0.0155039,0.00854701,9606,Immune system,0.008
BST1,True,Neutrophils,Mesoderm,True,0.0,0.00629129,True,0.0273038,0.008305,9606,Immune system,0.008
MSH5,False,B cells,Mesoderm,True,0.0,0.0,True,0.0116279,0.000326222,9606,Immune system,0.0
DOK3,False,B cells,Mesoderm,True,0.0,0.000319489,True,0.248062,0.0161154,9606,Immune system,0.017
BACH2,True,B cells memory,Mesoderm,True,0.0,0.00156642,True,0.0,0.00352903,9606,Immune system,0.003
BACH2,True,B cells,Mesoderm,True,0.0322581,0.000958466,True,0.100775,0.00189209,9606,Immune system,0.003
BACH2,True,B cells naive,Mesoderm,True,0.0,0.00157381,True,0.0,0.00352903,9606,Immune system,0.003
P20693,True,B cells,Mesoderm,False,0.0,0.0,True,0.120155,0.0,10090,Immune system,0.002
PXK,True,Gamma (PP) cells,Endoderm,True,0.0,0.011303,True,0.0,0.0123195,9606,Pancreas,0.012
PXK,True,B cells,Mesoderm,True,0.016129,0.0111821,True,0.0813954,0.0111568,9606,Immune system,0.012
IGHG1,False,B cells,Mesoderm,True,0.129032,0.0159744,True,0.0852713,6.52443e-05,9606,Immune system,0.006
IGHG1,True,Plasma cells,Mesoderm,True,0.638889,0.01109,True,0.0,0.00147587,9606,Immune system,0.006
IGHG3,False,B cells,Mesoderm,True,0.112903,0.013099,True,0.116279,0.000195733,9606,Immune system,0.005
IGHG3,True,Plasma cells,Mesoderm,True,0.611111,0.00823828,True,1.0,0.00205339,9606,Immune system,0.005
IGHG4,True,Plasma cells,Mesoderm,True,0.555556,0.00602028,False,0.0,0.0,9606,Immune system,0.002
IGHG4,False,B cells,Mesoderm,True,0.0967742,0.0105431,False,0.0,0.0,9606,Immune system,0.002
IGHA1,True,Plasma cells,Mesoderm,True,0.861111,0.0605196,False,0.0,0.0,9606,Immune system,0.013
IGHA1,False,B cells,Mesoderm,False,0.0,0.0,True,0.193798,0.00626346,9606,Immune system,0.007
CD38,True,Thymocytes,Endoderm,True,0.0,0.0140977,True,0.0,0.0161052,9606,Thymus,0.016
CD38,True,B cells,Mesoderm,True,0.145161,0.0115016,True,0.0775194,0.0150714,9606,Immune system,0.016
CD38,True,B cells memory,Mesoderm,True,0.0,0.0140977,True,0.0,0.0161052,9606,Immune system,0.016
CD38,True,Kupffer cells,Mesoderm,True,0.0,0.0140977,True,0.5625,0.014981,9606,Liver,0.016
CD38,False,T helper cells,Mesoderm,True,0.0,0.0140977,True,0.0,0.0161052,9606,Immune system,0.016
CD38,True,Plasma cells,Mesoderm,True,0.5,0.00855513,True,0.0,0.0161063,9606,Immune system,0.016
PTPRC,True,Tuft cells,Endoderm,True,0.0,0.216165,True,0.0769231,0.106216,9606,GI tract,0.125
PTPRC,True,B cells,Mesoderm,True,0.209677,0.216294,True,0.341085,0.102238,9606,Immune system,0.125
PTPRC,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.216165,True,0.21875,0.10596,9606,Bone,0.125
PTPRC,True,Langerhans cells,Mesoderm,True,0.454545,0.212834,True,0.0,0.106192,9606,Skin,0.125
PTPRC,True,T memory cells,Mesoderm,True,1.0,0.205966,True,0.8625,0.0903374,9606,Immune system,0.125
PTPRC,True,Monocytes,Mesoderm,True,0.615385,0.212887,True,1.0,0.10602,9606,Immune system,0.125
PTPRC,True,B cells memory,Mesoderm,True,0.0,0.216165,True,0.0,0.106192,9606,Immune system,0.125
PTPRC,True,Dendritic cells,Mesoderm,True,0.782313,0.188834,True,0.690476,0.104613,9606,Immune system,0.125
EBF1,True,B cells,Mesoderm,True,0.354839,0.028115,True,0.70155,0.114439,9606,Immune system,0.105
BCL11A,True,Plasmacytoid dendritic cells,Mesoderm,True,0.909091,0.107886,True,1.0,0.141535,9606,Immune system,0.134
BCL11A,True,B cells,Mesoderm,True,0.66129,0.102556,True,0.104651,0.143277,9606,Immune system,0.134
BCL11A,False,Erythroblasts,Mesoderm,True,0.0,0.113409,True,0.0,0.142637,9606,Blood,0.134
BCL11A,True,Epiblast cells,Zygote,True,0.0,0.113409,True,0.0,0.142637,9606,Embryo,0.134
CD55,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0292398,0.131413,True,0.0126582,0.0198071,9606,Blood,0.037
CD55,True,Mast cells,Mesoderm,True,0.25,0.125628,True,0.684211,0.0180742,9606,Immune system,0.037
CD55,True,Fibroblasts,Mesoderm,True,0.279279,0.120415,True,0.151584,0.0158489,9606,Connective tissue,0.037
CD55,True,Sertoli cells,Mesoderm,True,0.0,0.12594,True,0.0,0.0197466,9606,Reproductive,0.037
CD55,True,Endothelial cells,Mesoderm,True,0.326923,0.119171,True,0.0351562,0.0188972,9606,Vasculature,0.037
CD55,False,Enterocytes,Endoderm,True,0.5,0.125235,True,0.0629139,0.0188445,9606,GI tract,0.037
CD55,True,B cells,Mesoderm,True,0.0483871,0.127476,True,0.197674,0.0167026,9606,Immune system,0.037
CD74,True,Luminal epithelial cells,Ectoderm,True,0.733333,0.361977,True,0.0769231,0.125225,9606,Mammary gland,0.169
CD74,True,Plasma cells,Mesoderm,True,0.972222,0.356781,True,1.0,0.125128,9606,Immune system,0.169
CD74,True,B cells,Mesoderm,True,0.983871,0.351438,True,0.94186,0.111437,9606,Immune system,0.169
CD74,True,Macrophages,Mesoderm,True,0.75,0.362264,True,0.721212,0.105633,9606,Immune system,0.169
CD74,True,B cells naive,Mesoderm,True,1.0,0.360718,True,0.0,0.125184,9606,Immune system,0.169
CD52,True,B cells naive,Mesoderm,True,1.0,0.274473,True,0.0,0.159833,9606,Immune system,0.181
CD52,True,B cells,Mesoderm,True,0.870968,0.266134,True,0.930233,0.146865,9606,Immune system,0.181
CD52,True,T cells,Mesoderm,True,0.916996,0.222865,True,0.700935,0.1523,9606,Immune system,0.181
TLR9,True,Megakaryocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
TLR9,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
TLR9,True,Langerhans cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Skin,0.0
TLR9,True,Dendritic cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
TLR9,True,Kupffer cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Liver,0.0
TLR9,True,B cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
TLR9,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
SWAP70,True,B cells,Mesoderm,True,0.0967742,0.0178914,True,0.0,0.0,9606,Immune system,0.019
HMGA1,True,B cells,Mesoderm,True,0.274194,0.295208,True,0.0542636,0.0266197,9606,Immune system,0.084
HMGA1,True,Luminal epithelial cells,Ectoderm,True,0.733333,0.292729,True,0.153846,0.0269715,9606,Mammary gland,0.084
CD84,True,B cells memory,Mesoderm,True,0.0,0.0093985,True,0.0,0.0272698,9606,Immune system,0.023
CD84,False,T follicular helper cells,Mesoderm,True,0.0,0.0093985,True,0.0,0.0272698,9606,Immune system,0.023
CD84,True,Platelets,Mesoderm,True,0.0,0.00941029,True,0.666667,0.0271467,9606,Blood,0.023
NT5E,True,B cells memory,Mesoderm,True,0.0,0.00720551,True,0.0,0.00372153,9606,Immune system,0.005
NT5E,True,Pericytes,Mesoderm,True,0.0,0.00722135,True,0.0,0.00378023,9606,Vasculature,0.005
NT5E,False,T regulatory cells,Mesoderm,True,0.0,0.00720551,True,0.0,0.003722,9606,Immune system,0.005
NT5E,True,Fibroblasts,Mesoderm,True,0.027027,0.0064914,True,0.0339367,0.0028396,9606,Connective tissue,0.005
ADAM28,True,B cells memory,Mesoderm,True,0.0,0.0172306,True,0.0,0.00147578,9606,Immune system,0.004
ADAM28,True,B cells naive,Mesoderm,True,0.333333,0.0157381,True,0.0,0.00147578,9606,Immune system,0.004
AIM2,True,Neurons,Ectoderm,True,0.0,0.00157085,True,0.0,0.00183874,9606,Brain,0.002
AIM2,True,B cells memory,Mesoderm,True,0.0,0.00156642,True,0.0,0.00173244,9606,Immune system,0.002
ALOX5,True,Tuft cells,Endoderm,True,0.0,0.00313283,True,1.0,0.00558695,9606,GI tract,0.006
ALOX5,True,B cells memory,Mesoderm,True,0.0,0.00313283,True,0.0,0.00641643,9606,Immune system,0.006
BLK,True,B cells naive,Mesoderm,True,0.0666667,0.00220334,True,0.0,0.00423484,9606,Immune system,0.005
BLK,True,B cells memory,Mesoderm,True,0.0,0.00250627,True,0.0,0.00423484,9606,Immune system,0.005
CCR6,False,T helper cells,Mesoderm,True,0.0,0.0,True,0.0,0.00186076,9606,Immune system,0.001
CCR6,True,B cells memory,Mesoderm,True,0.0,0.0,True,0.0,0.00186076,9606,Immune system,0.001
CCR6,True,Langerhans cells,Mesoderm,True,0.0,0.0,True,0.0,0.00186076,9606,Skin,0.001
CCR6,False,T memory cells,Mesoderm,True,0.0,0.0,True,0.065625,0.000524075,9606,Immune system,0.001
CD180,True,B cells memory,Mesoderm,True,0.0,0.00093985,True,0.0,0.0142445,9606,Immune system,0.012
